
--- CSV DUMP START ---
time_s,dt_s,gx_deg_s,gy_deg_s,gz_deg_s,omega_roll_deg_s,roll_gyro_deg
20.874001,0.008000,1.770020,2.746582,1.586914,1.770020,37.691280
20.883001,0.009000,1.831055,2.807617,1.647949,1.831055,37.707760
20.891001,0.008000,1.831055,2.807617,1.770020,1.831055,37.722408
20.900002,0.009000,1.770020,2.807617,1.770020,1.770020,37.738338
20.908001,0.008000,1.708984,2.685547,1.831055,1.708984,37.752010
20.917002,0.009000,1.831055,2.685547,1.708984,1.831055,37.768490
20.925001,0.008000,1.708984,2.746582,1.770020,1.708984,37.782162
20.934002,0.009000,1.708984,2.746582,1.831055,1.708984,37.797543
20.942001,0.008000,1.770020,2.685547,1.770020,1.770020,37.811703
20.950001,0.008000,1.770020,2.685547,1.770020,1.770020,37.825863
20.959002,0.009000,1.892090,2.685547,1.708984,1.892090,37.842892
20.967001,0.008000,1.708984,2.807617,1.647949,1.708984,37.856564
20.976002,0.009000,1.831055,2.868652,1.770020,1.831055,37.873043
20.984001,0.008000,1.831055,2.685547,1.770020,1.831055,37.887691
20.993002,0.009000,1.770020,2.746582,1.647949,1.770020,37.903622
21.001001,0.008000,1.831055,2.746582,1.586914,1.831055,37.918270
21.010000,0.009000,1.831055,2.807617,1.586914,1.831055,37.934750
21.018002,0.008000,1.831055,2.807617,1.647949,1.831055,37.949398
21.027000,0.009000,1.892090,2.685547,1.647949,1.892090,37.966427
21.035002,0.008000,1.770020,2.746582,1.586914,1.770020,37.980587
21.154001,0.119028,1.831055,2.685547,1.647949,1.831055,38.198532
21.162001,0.007972,1.831055,2.624512,1.770020,1.831055,38.213131
21.170000,0.008000,1.831055,2.746582,1.586914,1.831055,38.227779
21.179001,0.009000,1.708984,2.807617,1.708984,1.708984,38.243160
21.187000,0.008000,1.770020,2.807617,1.831055,1.770020,38.257320
21.196001,0.009000,1.831055,2.868652,1.708984,1.831055,38.273800
21.204000,0.008000,1.831055,2.746582,1.770020,1.831055,38.288448
21.213001,0.009000,1.831055,2.807617,1.770020,1.831055,38.304928
21.221001,0.008000,1.831055,2.746582,1.647949,1.831055,38.319576
21.230001,0.009000,1.770020,2.685547,1.586914,1.770020,38.335506
21.238001,0.008000,1.708984,2.868652,1.708984,1.708984,38.349178
21.246000,0.008000,1.770020,2.868652,1.770020,1.770020,38.363338
21.255001,0.009000,1.892090,2.624512,1.708984,1.892090,38.380367
21.263000,0.008000,1.831055,2.624512,1.708984,1.831055,38.395016
21.272001,0.009000,1.831055,2.746582,1.708984,1.831055,38.411495
21.280001,0.008000,1.831055,2.746582,1.647949,1.831055,38.426144
21.289001,0.009000,1.831055,2.624512,1.770020,1.831055,38.442623
21.297001,0.008000,1.770020,2.746582,1.708984,1.770020,38.456783
21.306002,0.009000,1.770020,2.807617,1.708984,1.770020,38.472713
21.314001,0.008000,1.770020,2.685547,1.647949,1.770020,38.486874
21.323002,0.009000,1.770020,2.563477,1.647949,1.770020,38.502804
21.331001,0.008000,1.770020,2.807617,1.647949,1.770020,38.516964
21.339001,0.008000,1.831055,2.807617,1.708984,1.831055,38.531612
21.348001,0.009000,1.831055,2.807617,1.770020,1.831055,38.548092
21.356001,0.008000,1.831055,2.746582,1.708984,1.831055,38.562740
21.365002,0.009000,1.831055,2.685547,1.708984,1.831055,38.579220
21.373001,0.008000,1.892090,2.746582,1.708984,1.892090,38.594357
21.382002,0.009000,1.831055,2.685547,1.586914,1.831055,38.610836
21.390001,0.008000,1.831055,2.563477,1.647949,1.831055,38.625484
21.399000,0.009000,1.892090,2.563477,1.708984,1.892090,38.642513
21.407001,0.008000,1.647949,2.563477,1.647949,1.647949,38.655697
21.416000,0.009000,1.647949,2.563477,1.525879,1.647949,38.670528
21.424002,0.008000,1.770020,2.685547,1.770020,1.770020,38.684689
21.432001,0.008000,1.770020,2.624512,1.770020,1.770020,38.698849
21.441002,0.009000,1.708984,2.624512,1.770020,1.708984,38.714230
21.449001,0.008000,1.708984,2.685547,1.647949,1.708984,38.727901
21.458000,0.009000,1.708984,2.685547,1.770020,1.708984,38.743282
21.466002,0.008000,1.770020,2.746582,1.708984,1.770020,38.757442
21.475000,0.009000,1.770020,2.685547,1.770020,1.770020,38.773373
21.483002,0.008000,1.831055,2.685547,1.770020,1.831055,38.788021
21.492001,0.009000,1.770020,2.746582,1.586914,1.770020,38.803951
21.500002,0.008000,1.770020,2.624512,1.647949,1.770020,38.818111
21.509001,0.009000,1.892090,2.563477,1.708984,1.892090,38.835140
21.517000,0.008000,1.831055,2.624512,1.647949,1.831055,38.849789
21.525002,0.008000,1.831055,2.624512,1.586914,1.831055,38.864437
21.534000,0.009000,1.770020,2.685547,1.647949,1.770020,38.880367
21.542002,0.008000,1.770020,2.685547,1.586914,1.770020,38.894527
21.551001,0.009000,1.770020,2.746582,1.708984,1.770020,38.910458
21.559002,0.008000,1.831055,2.746582,1.647949,1.831055,38.925106
21.568001,0.009000,1.892090,2.746582,1.708984,1.892090,38.942135
21.817001,0.249031,1.770020,2.685547,1.647949,1.770020,39.382923
21.824001,0.006973,1.831055,2.807617,1.586914,1.831055,39.395691
21.831001,0.006996,1.892090,2.929688,1.770020,1.892090,39.408928
21.838001,0.007000,1.892090,2.746582,1.770020,1.892090,39.422173
21.847000,0.009000,1.831055,2.624512,1.708984,1.831055,39.438652
21.855001,0.008000,1.831055,2.685547,1.647949,1.831055,39.453300
21.864000,0.009000,1.831055,2.624512,1.586914,1.831055,39.469780
21.872002,0.008000,1.831055,2.685547,1.525879,1.831055,39.484428
21.881001,0.009000,1.770020,2.746582,1.708984,1.770020,39.500359
21.889002,0.008000,1.953125,2.929688,1.647949,1.953125,39.515984
21.898001,0.009000,1.892090,2.868652,1.586914,1.892090,39.533012
21.906000,0.008000,1.892090,2.807617,1.647949,1.892090,39.548149
21.914001,0.008000,1.831055,2.929688,1.647949,1.831055,39.562798
21.923000,0.009000,1.831055,2.746582,1.831055,1.831055,39.579277
21.931002,0.008000,1.892090,2.746582,1.770020,1.892090,39.594414
21.940001,0.009000,1.892090,2.624512,1.770020,1.892090,39.611443
21.948002,0.008000,1.831055,2.624512,1.647949,1.831055,39.626091
21.957001,0.009000,1.892090,2.685547,1.708984,1.892090,39.643120
21.965000,0.008000,1.831055,2.624512,1.525879,1.831055,39.657768
21.974001,0.009000,1.892090,2.624512,1.647949,1.892090,39.674797
21.982000,0.008000,1.831055,2.746582,1.708984,1.831055,39.689445
21.991001,0.009000,1.708984,2.868652,1.647949,1.708984,39.704826
21.999001,0.008000,1.770020,2.685547,1.647949,1.770020,39.718987
22.007002,0.008000,1.831055,2.624512,1.708984,1.831055,39.733635
22.016001,0.009000,1.892090,2.807617,1.647949,1.892090,39.750664
22.024000,0.008000,1.892090,2.685547,1.647949,1.892090,39.765800
22.033001,0.009000,1.708984,2.807617,1.525879,1.708984,39.781181
22.041000,0.008000,1.708984,2.807617,1.708984,1.708984,39.794853
22.050001,0.009000,1.892090,2.807617,1.647949,1.892090,39.811882
22.058001,0.008000,1.892090,2.807617,1.647949,1.892090,39.827019
22.067001,0.009000,1.892090,2.807617,1.770020,1.892090,39.844048
22.075001,0.008000,1.708984,2.624512,1.647949,1.708984,39.857719
22.084002,0.009000,1.831055,2.746582,1.647949,1.831055,39.874199
22.092001,0.008000,1.770020,2.746582,1.708984,1.770020,39.888359
22.100000,0.008000,1.770020,2.624512,1.586914,1.770020,39.902519
22.109001,0.009000,1.708984,2.685547,1.586914,1.708984,39.917900
22.117001,0.008000,1.708984,2.868652,1.586914,1.708984,39.931572
22.126001,0.009000,1.770020,2.807617,1.586914,1.770020,39.947502
22.134001,0.008000,1.953125,2.746582,1.708984,1.953125,39.963127
22.143002,0.009000,1.892090,2.746582,1.770020,1.892090,39.980156
22.151001,0.008000,1.892090,2.746582,1.770020,1.892090,39.995293
22.160002,0.009000,1.831055,2.807617,1.831055,1.831055,40.011772
22.168001,0.008000,1.770020,2.807617,1.770020,1.770020,40.025932
22.177002,0.009000,1.770020,2.746582,1.708984,1.770020,40.041862
22.185001,0.008000,1.831055,2.868652,1.647949,1.831055,40.056511
22.194000,0.009000,1.770020,2.807617,1.708984,1.770020,40.072441
22.202002,0.008000,1.831055,2.746582,1.708984,1.831055,40.087090
22.210001,0.008000,1.770020,2.624512,1.708984,1.770020,40.101250
22.219002,0.009000,1.770020,2.685547,1.647949,1.770020,40.117180
22.227001,0.008000,1.831055,2.746582,1.708984,1.831055,40.131828
22.442001,0.215031,1.708984,2.807617,1.525879,1.708984,40.499313
22.449001,0.006973,1.770020,2.685547,1.525879,1.770020,40.511654
22.456001,0.006996,1.770020,2.685547,1.586914,1.770020,40.524036
22.464001,0.008000,1.831055,2.746582,1.525879,1.831055,40.538685
22.473001,0.009000,1.831055,2.746582,1.647949,1.831055,40.555164
22.481001,0.008000,1.831055,2.746582,1.647949,1.831055,40.569813
22.489000,0.008000,1.831055,2.685547,1.586914,1.831055,40.584461
22.498001,0.009000,1.770020,2.868652,1.647949,1.770020,40.600391
22.506001,0.008000,1.708984,2.807617,1.525879,1.708984,40.614063
22.515001,0.009000,1.831055,2.746582,1.647949,1.831055,40.630543
22.523001,0.008000,1.831055,2.746582,1.647949,1.831055,40.645191
22.532001,0.009000,1.770020,2.746582,1.586914,1.770020,40.661121
22.540001,0.008000,1.770020,2.868652,1.647949,1.770020,40.675282
22.549002,0.009000,1.831055,2.685547,1.831055,1.831055,40.691761
22.557001,0.008000,1.831055,2.685547,1.892090,1.831055,40.706409
22.566002,0.009000,1.647949,2.807617,1.708984,1.647949,40.721241
22.574001,0.008000,1.770020,2.929688,1.647949,1.770020,40.735401
22.582001,0.008000,1.770020,2.990723,1.708984,1.770020,40.749561
22.591002,0.009000,1.647949,2.807617,1.708984,1.647949,40.764393
22.599001,0.008000,1.770020,2.685547,1.647949,1.770020,40.778553
22.608002,0.009000,1.708984,2.746582,1.708984,1.708984,40.793934
22.616001,0.008000,1.708984,2.685547,1.586914,1.708984,40.807606
22.625002,0.009000,1.708984,2.685547,1.586914,1.708984,40.822987
22.633001,0.008000,1.831055,2.685547,1.586914,1.831055,40.837635
22.642000,0.009000,1.770020,2.685547,1.586914,1.770020,40.853565
22.650002,0.008000,1.831055,2.868652,1.586914,1.831055,40.868214
22.659000,0.009000,1.831055,2.746582,1.586914,1.831055,40.884693
22.667002,0.008000,1.831055,2.746582,1.708984,1.831055,40.899342
22.675001,0.008000,1.831055,2.685547,1.525879,1.831055,40.913990
22.684002,0.009000,1.831055,2.746582,1.525879,1.831055,40.930470
22.692001,0.008000,1.831055,2.685547,1.586914,1.831055,40.945118
22.701000,0.009000,1.831055,2.746582,1.708984,1.831055,40.961597
22.709002,0.008000,1.831055,2.746582,1.586914,1.831055,40.976246
22.718000,0.009000,1.831055,2.746582,1.647949,1.831055,40.992725
22.726002,0.008000,1.831055,2.685547,1.647949,1.831055,41.007374
22.735001,0.009000,1.770020,2.807617,1.647949,1.770020,41.023304
22.743002,0.008000,1.770020,2.807617,1.647949,1.770020,41.037464
22.752001,0.009000,1.831055,2.685547,1.831055,1.831055,41.053944
22.760000,0.008000,1.892090,2.746582,1.647949,1.892090,41.069080
22.769001,0.009000,1.770020,2.685547,1.647949,1.770020,41.085011
22.777000,0.008000,1.892090,2.807617,1.770020,1.892090,41.100147
22.785002,0.008000,1.831055,2.685547,1.770020,1.831055,41.114796
22.794001,0.009000,1.770020,2.868652,1.708984,1.770020,41.130726
22.802002,0.008000,1.831055,2.807617,1.647949,1.831055,41.145374
22.811001,0.009000,1.770020,2.807617,1.708984,1.770020,41.161304
22.819000,0.008000,1.770020,2.746582,1.770020,1.770020,41.175465
22.828001,0.009000,1.770020,2.685547,1.647949,1.770020,41.191395
22.836000,0.008000,1.708984,2.685547,1.770020,1.708984,41.205067
22.845001,0.009000,1.770020,2.685547,1.708984,1.770020,41.220997
22.853001,0.008000,1.892090,2.868652,1.525879,1.892090,41.236134
22.972002,0.119028,1.770020,2.807617,1.647949,1.770020,41.446815
22.980001,0.007972,1.831055,2.746582,1.831055,1.831055,41.461414
22.988001,0.008000,1.831055,2.868652,1.708984,1.831055,41.476063
22.997002,0.009000,1.831055,2.746582,1.770020,1.831055,41.492542
23.005001,0.008000,1.831055,2.624512,1.708984,1.831055,41.507191
23.014002,0.009000,1.892090,2.746582,1.708984,1.892090,41.524220
23.022001,0.008000,1.770020,2.746582,1.708984,1.770020,41.538380
23.031002,0.009000,1.770020,2.624512,1.647949,1.770020,41.554310
23.039001,0.008000,1.892090,2.746582,1.708984,1.892090,41.569447
23.048000,0.009000,1.831055,2.807617,1.770020,1.831055,41.585926
23.056002,0.008000,1.831055,2.746582,1.708984,1.831055,41.600574
23.064001,0.008000,1.831055,2.746582,1.586914,1.831055,41.615223
23.073002,0.009000,1.831055,2.685547,1.586914,1.831055,41.631702
23.081001,0.008000,1.708984,2.563477,1.770020,1.708984,41.645374
23.090000,0.009000,1.708984,2.624512,1.586914,1.708984,41.660755
23.098001,0.008000,1.770020,2.685547,1.708984,1.770020,41.674915
23.107000,0.009000,1.770020,2.685547,1.647949,1.770020,41.690845
23.115002,0.008000,1.831055,2.685547,1.586914,1.831055,41.705494
23.124001,0.009000,1.770020,2.868652,1.586914,1.770020,41.721424
23.132002,0.008000,1.831055,2.868652,1.586914,1.831055,41.736073
23.141001,0.009000,1.892090,2.746582,1.770020,1.892090,41.753101
23.149000,0.008000,1.708984,2.685547,1.770020,1.708984,41.766773
23.157001,0.008000,1.831055,2.685547,1.647949,1.831055,41.781422
23.166000,0.009000,1.892090,2.563477,1.708984,1.892090,41.798450
23.174002,0.008000,1.831055,2.746582,1.708984,1.831055,41.813099
23.183001,0.009000,1.770020,2.807617,1.708984,1.770020,41.829029
23.191002,0.008000,1.831055,2.624512,1.647949,1.831055,41.843678
23.200001,0.009000,1.953125,2.685547,1.647949,1.953125,41.861256
23.208000,0.008000,1.892090,2.563477,1.647949,1.892090,41.876392
23.217001,0.009000,1.770020,2.746582,1.647949,1.770020,41.892323
23.225000,0.008000,1.770020,2.685547,1.770020,1.770020,41.906483
23.234001,0.009000,1.708984,2.685547,1.770020,1.708984,41.921864
23.242001,0.008000,1.831055,2.746582,1.647949,1.831055,41.936512
23.250002,0.008000,1.770020,2.563477,1.586914,1.770020,41.950672
23.259001,0.009000,1.770020,2.563477,1.770020,1.770020,41.966602
23.267000,0.008000,1.708984,2.685547,1.708984,1.708984,41.980274
23.276001,0.009000,1.708984,2.868652,1.586914,1.708984,41.995655
23.284000,0.008000,1.831055,2.929688,1.647949,1.831055,42.010303
23.293001,0.009000,1.708984,2.807617,1.586914,1.708984,42.025684
23.301001,0.008000,1.708984,2.868652,1.708984,1.708984,42.039356
23.310001,0.009000,1.770020,2.807617,1.770020,1.770020,42.055286
23.318001,0.008000,1.831055,2.807617,1.892090,1.831055,42.069935
23.327002,0.009000,1.708984,2.746582,1.770020,1.708984,42.085316
23.335001,0.008000,1.770020,2.685547,1.647949,1.770020,42.099476
23.344002,0.009000,1.770020,2.746582,1.525879,1.770020,42.115406
23.352001,0.008000,1.831055,2.685547,1.647949,1.831055,42.130054
23.360001,0.008000,1.708984,2.807617,1.647949,1.708984,42.143726
23.369001,0.009000,1.770020,2.868652,1.647949,1.770020,42.159657
23.377001,0.008000,1.892090,2.746582,1.770020,1.892090,42.174793
23.386002,0.009000,1.708984,2.746582,1.892090,1.708984,42.190174
23.507002,0.121029,1.892090,2.807617,1.586914,1.892090,42.419170
23.514002,0.006975,1.770020,2.685547,1.525879,1.770020,42.431515
23.521002,0.006996,1.708984,2.685547,1.647949,1.708984,42.443470
23.530001,0.009000,1.770020,2.624512,1.525879,1.770020,42.459400
23.538002,0.008000,1.892090,2.502441,1.708984,1.892090,42.474537
23.546001,0.008000,1.708984,2.685547,1.647949,1.708984,42.488209
23.555000,0.009000,1.708984,2.624512,1.525879,1.708984,42.503590
23.563002,0.008000,1.770020,2.807617,1.647949,1.770020,42.517750
23.572001,0.009000,1.831055,2.868652,1.647949,1.831055,42.534229
23.580002,0.008000,1.831055,2.807617,1.525879,1.831055,42.548878
23.589001,0.009000,1.708984,2.685547,1.586914,1.708984,42.564259
23.597002,0.008000,1.770020,2.685547,1.708984,1.770020,42.578419
23.606001,0.009000,1.892090,2.807617,1.708984,1.892090,42.595448
23.614000,0.008000,1.953125,2.685547,1.525879,1.953125,42.611073
23.623001,0.009000,1.831055,2.624512,1.586914,1.831055,42.627552
23.631001,0.008000,1.892090,2.563477,1.525879,1.892090,42.642689
23.639002,0.008000,1.708984,2.502441,1.647949,1.708984,42.656361
23.648001,0.009000,1.770020,2.746582,1.708984,1.770020,42.672291
23.656002,0.008000,1.831055,2.746582,1.647949,1.831055,42.686939
23.665001,0.009000,1.708984,2.746582,1.647949,1.708984,42.702320
23.673000,0.008000,1.831055,2.807617,1.708984,1.831055,42.716969
23.682001,0.009000,1.831055,2.746582,1.525879,1.831055,42.733448
23.690001,0.008000,1.831055,2.807617,1.525879,1.831055,42.748096
23.699001,0.009000,1.953125,2.685547,1.647949,1.953125,42.765675
23.707001,0.008000,1.892090,2.746582,1.770020,1.892090,42.780811
23.716002,0.009000,1.892090,2.807617,1.892090,1.892090,42.797840
23.724001,0.008000,1.831055,2.807617,1.770020,1.831055,42.812489
23.732000,0.008000,1.831055,2.685547,1.831055,1.831055,42.827137
23.741001,0.009000,1.953125,2.685547,1.892090,1.953125,42.844715
23.749001,0.008000,1.892090,2.685547,1.770020,1.892090,42.859852
23.758001,0.009000,1.892090,2.746582,1.708984,1.892090,42.876881
23.766001,0.008000,1.953125,2.807617,1.647949,1.953125,42.892506
23.775002,0.009000,1.770020,2.807617,1.708984,1.770020,42.908436
23.783001,0.008000,1.831055,2.807617,1.708984,1.831055,42.923084
23.792002,0.009000,1.770020,2.685547,1.586914,1.770020,42.939014
23.800001,0.008000,1.708984,2.685547,1.647949,1.708984,42.952686
23.809002,0.009000,1.770020,2.685547,1.647949,1.770020,42.968616
23.817001,0.008000,1.831055,2.624512,1.770020,1.831055,42.983265
23.825001,0.008000,1.953125,2.624512,1.708984,1.953125,42.998890
23.834002,0.009000,1.770020,2.807617,1.831055,1.770020,43.014820
23.842001,0.008000,1.831055,2.685547,1.708984,1.831055,43.029469
23.851002,0.009000,1.770020,2.563477,1.831055,1.770020,43.045399
23.859001,0.008000,1.892090,2.563477,1.770020,1.892090,43.060535
23.868002,0.009000,1.770020,2.624512,1.831055,1.770020,43.076466
23.876001,0.008000,1.708984,2.624512,1.770020,1.708984,43.090137
23.885000,0.009000,1.770020,2.746582,1.708984,1.770020,43.106068
23.893002,0.008000,1.831055,2.807617,1.647949,1.831055,43.120716
23.902000,0.009000,1.831055,2.563477,1.647949,1.831055,43.137196
23.910002,0.008000,1.831055,2.624512,1.647949,1.831055,43.151844
23.919001,0.009000,1.892090,2.746582,1.586914,1.892090,43.168873
24.038002,0.119029,1.770020,2.868652,1.708984,1.770020,43.379555
24.045002,0.006975,1.831055,2.746582,1.586914,1.831055,43.392326
24.054001,0.008996,1.831055,2.624512,1.647949,1.831055,43.408798
24.062000,0.008000,1.892090,2.746582,1.708984,1.892090,43.423935
24.071001,0.009000,1.892090,2.868652,1.708984,1.892090,43.440964
24.079000,0.008000,1.770020,2.868652,1.831055,1.770020,43.455124
24.088001,0.009000,1.892090,2.746582,1.708984,1.892090,43.472153
24.096001,0.008000,1.892090,2.807617,1.708984,1.892090,43.487289
24.105001,0.009000,1.770020,2.746582,1.708984,1.770020,43.503220
24.113001,0.008000,1.831055,2.746582,1.647949,1.831055,43.517868
24.121000,0.008000,1.770020,2.746582,1.708984,1.770020,43.532028
24.130001,0.009000,1.831055,2.624512,1.647949,1.831055,43.548508
24.138000,0.008000,1.831055,2.685547,1.770020,1.831055,43.563156
24.147001,0.009000,1.892090,2.807617,1.770020,1.892090,43.580185
24.155001,0.008000,1.892090,2.746582,1.831055,1.892090,43.595322
24.164001,0.009000,1.708984,2.746582,1.708984,1.708984,43.610703
24.172001,0.008000,1.708984,2.746582,1.708984,1.708984,43.624374
24.181002,0.009000,1.831055,2.746582,1.770020,1.831055,43.640854
24.189001,0.008000,1.892090,2.746582,1.770020,1.892090,43.655991
24.198002,0.009000,1.892090,2.685547,1.770020,1.892090,43.673019
24.206001,0.008000,1.831055,2.746582,1.647949,1.831055,43.687668
24.214001,0.008000,1.831055,2.563477,1.647949,1.831055,43.702316
24.223001,0.009000,1.770020,2.746582,1.647949,1.770020,43.718246
24.231001,0.008000,1.770020,2.624512,1.647949,1.770020,43.732407
24.240002,0.009000,1.647949,2.807617,1.708984,1.647949,43.747238
24.248001,0.008000,1.770020,2.929688,1.647949,1.770020,43.761398
24.257002,0.009000,1.892090,2.807617,1.770020,1.892090,43.778427
24.265001,0.008000,1.708984,2.746582,1.708984,1.708984,43.792099
24.274002,0.009000,1.770020,2.807617,1.708984,1.770020,43.808029
24.282001,0.008000,1.770020,2.807617,1.708984,1.770020,43.822189
24.291000,0.009000,1.770020,2.746582,1.708984,1.770020,43.838120
24.299002,0.008000,1.831055,2.685547,1.586914,1.831055,43.852768
24.307001,0.008000,1.770020,2.807617,1.525879,1.770020,43.866928
24.316002,0.009000,1.892090,2.746582,1.708984,1.892090,43.883957
24.324001,0.008000,1.831055,2.929688,1.708984,1.831055,43.898605
24.333002,0.009000,1.831055,2.807617,1.647949,1.831055,43.915085
24.341002,0.008000,1.770020,2.807617,1.647949,1.770020,43.929245
24.350000,0.009000,1.831055,2.624512,1.586914,1.831055,43.945724
24.358002,0.008000,1.953125,2.624512,1.647949,1.953125,43.961349
24.367001,0.009000,1.831055,2.746582,1.586914,1.831055,43.977829
24.375002,0.008000,1.647949,2.746582,1.647949,1.647949,43.991013
24.384001,0.009000,1.770020,2.624512,1.525879,1.770020,44.006943
24.392002,0.008000,1.892090,2.746582,1.586914,1.892090,44.022079
24.400002,0.008000,1.770020,2.685547,1.525879,1.770020,44.036240
24.409000,0.009000,1.831055,2.685547,1.403809,1.831055,44.052719
24.417002,0.008000,1.770020,2.624512,1.647949,1.770020,44.066879
24.426001,0.009000,1.892090,2.746582,1.770020,1.892090,44.083908
24.434002,0.008000,1.770020,2.685547,1.525879,1.770020,44.098068
24.443001,0.009000,1.892090,2.624512,1.586914,1.892090,44.115097
24.451000,0.008000,1.831055,2.685547,1.586914,1.831055,44.129745
24.573002,0.122029,1.831055,2.868652,1.586914,1.831055,44.353188
24.580002,0.006975,1.770020,2.868652,1.647949,1.770020,44.365532
24.587002,0.006996,1.831055,2.685547,1.708984,1.831055,44.378342
24.595001,0.008000,1.770020,2.746582,1.708984,1.770020,44.392502
24.603001,0.008000,1.770020,2.685547,1.708984,1.770020,44.406662
24.612001,0.009000,1.831055,2.746582,1.586914,1.831055,44.423141
24.620001,0.008000,1.770020,2.807617,1.586914,1.770020,44.437302
24.629002,0.009000,1.831055,2.868652,1.647949,1.831055,44.453781
24.637001,0.008000,1.708984,2.746582,1.647949,1.708984,44.467453
24.646002,0.009000,1.831055,2.685547,1.708984,1.831055,44.483932
24.654001,0.008000,1.770020,2.746582,1.708984,1.770020,44.498093
24.663002,0.009000,1.831055,2.746582,1.708984,1.831055,44.514572
24.671001,0.008000,1.831055,2.746582,1.647949,1.831055,44.529221
24.680000,0.009000,1.892090,2.868652,1.586914,1.892090,44.546249
24.688002,0.008000,1.770020,2.990723,1.647949,1.770020,44.560410
24.696001,0.008000,1.831055,2.807617,1.586914,1.831055,44.575058
24.705002,0.009000,1.770020,2.746582,1.770020,1.770020,44.590988
24.713001,0.008000,1.770020,2.624512,1.708984,1.770020,44.605148
24.722002,0.009000,1.770020,2.624512,1.708984,1.770020,44.621078
24.730001,0.008000,1.831055,2.746582,1.770020,1.831055,44.635727
24.739000,0.009000,1.770020,2.746582,1.586914,1.770020,44.651657
24.747002,0.008000,1.770020,2.624512,1.770020,1.770020,44.665817
24.756001,0.009000,1.831055,2.685547,1.831055,1.831055,44.682297
24.764002,0.008000,1.831055,2.624512,1.770020,1.831055,44.696945
24.773001,0.009000,1.892090,2.746582,1.708984,1.892090,44.713974
24.781002,0.008000,1.770020,2.685547,1.647949,1.770020,44.728134
24.789001,0.008000,1.708984,2.746582,1.586914,1.708984,44.741806
24.798000,0.009000,1.831055,2.807617,1.708984,1.831055,44.758286
24.806002,0.008000,1.770020,2.685547,1.647949,1.770020,44.772446
24.815001,0.009000,1.770020,2.807617,1.647949,1.770020,44.788376
24.823002,0.008000,1.953125,2.685547,1.586914,1.953125,44.804001
24.832001,0.009000,1.831055,2.746582,1.647949,1.831055,44.820480
24.840002,0.008000,1.770020,2.929688,1.708984,1.770020,44.834641
24.849001,0.009000,1.953125,2.868652,1.892090,1.953125,44.852219
24.857000,0.008000,1.892090,2.807617,1.770020,1.892090,44.867355
24.866001,0.009000,1.831055,2.807617,1.586914,1.831055,44.883835
24.874001,0.008000,1.708984,2.746582,1.647949,1.708984,44.897507
24.882002,0.008000,1.892090,2.685547,1.708984,1.892090,44.912643
24.891001,0.009000,1.831055,2.563477,1.708984,1.831055,44.929123
24.899002,0.008000,1.831055,2.624512,1.586914,1.831055,44.943771
24.908001,0.009000,1.770020,2.685547,1.831055,1.770020,44.959702
24.916000,0.008000,1.708984,2.563477,1.831055,1.708984,44.973373
24.925001,0.009000,1.770020,2.624512,1.708984,1.770020,44.989304
24.933001,0.008000,1.892090,2.746582,1.586914,1.892090,45.004440
24.942001,0.009000,1.892090,2.746582,1.586914,1.892090,45.021469
24.950001,0.008000,1.770020,2.746582,1.708984,1.770020,45.035629
24.959002,0.009000,1.831055,2.746582,1.708984,1.831055,45.052109
24.967001,0.008000,1.831055,2.807617,1.708984,1.831055,45.066757
24.976002,0.009000,1.831055,2.746582,1.525879,1.831055,45.083237
24.984001,0.008000,1.770020,2.685547,1.647949,1.770020,45.097397
25.103001,0.119029,1.708984,2.746582,1.647949,1.708984,45.300816
25.111002,0.007971,1.892090,2.746582,1.647949,1.892090,45.315899
25.119001,0.008000,1.831055,2.868652,1.647949,1.831055,45.330547
25.128000,0.009000,1.953125,2.746582,1.647949,1.953125,45.348125
25.136002,0.008000,1.831055,2.746582,1.525879,1.831055,45.362774
25.145000,0.009000,1.770020,2.624512,1.647949,1.770020,45.378704
25.153002,0.008000,1.892090,2.685547,1.770020,1.892090,45.393841
25.162001,0.009000,1.831055,2.685547,1.770020,1.831055,45.410320
25.170002,0.008000,1.770020,2.563477,1.647949,1.770020,45.424480
25.178001,0.008000,1.831055,2.685547,1.586914,1.831055,45.439129
25.187000,0.009000,1.708984,2.624512,1.770020,1.708984,45.454510
25.195002,0.008000,1.831055,2.807617,1.770020,1.831055,45.469158
25.204000,0.009000,1.831055,2.807617,1.892090,1.831055,45.485638
25.212002,0.008000,1.770020,2.807617,1.831055,1.770020,45.499798
25.221001,0.009000,1.770020,2.929688,1.831055,1.770020,45.515728
25.229002,0.008000,1.831055,2.685547,1.831055,1.831055,45.530376
25.238001,0.009000,1.831055,2.685547,1.770020,1.831055,45.546856
25.246000,0.008000,1.831055,2.746582,1.770020,1.831055,45.561504
25.255001,0.009000,1.831055,2.746582,1.708984,1.831055,45.577984
25.263000,0.008000,1.831055,2.746582,1.647949,1.831055,45.592632
25.271002,0.008000,1.953125,2.868652,1.708984,1.953125,45.608257
25.280001,0.009000,1.770020,2.685547,1.708984,1.770020,45.624187
25.288002,0.008000,1.770020,2.868652,1.708984,1.770020,45.638348
25.297001,0.009000,1.770020,2.807617,1.647949,1.770020,45.654278
25.305000,0.008000,1.831055,2.807617,1.708984,1.831055,45.668926
25.314001,0.009000,1.770020,2.746582,1.647949,1.770020,45.684856
25.322001,0.008000,1.770020,2.685547,1.708984,1.770020,45.699017
25.331001,0.009000,1.892090,2.868652,1.647949,1.892090,45.716045
