-0.018457,-0.030277,0.73205078,0.00060242,0.00016142
25.546001,0.021000,1.708984,2.685547,1.525879,-0.112183,0.001099,0.998779,1.708984,-0.118682,-2.654125,-0.062630,-0.056935,-0.041375,-0.021255,0.73205078,0.00060242,0.00016142
25.567001,0.021000,1.708984,2.563477,1.647949,-0.112671,0.000244,0.998291,1.708984,-0.118682,-2.656617,-0.013924,-0.026116,-0.059427,0.045503,0.73205078,0.00060242,0.00016142
25.588001,0.021000,1.770020,2.746582,1.708984,-0.110718,0.000244,0.997559,1.770020,-0.057647,-2.657828,-0.013937,-0.017525,-0.027327,0.013390,0.73205078,0.00060242,0.00016142
25.609001,0.021000,1.647949,2.685547,1.708984,-0.111450,0.001343,0.998657,1.647949,-0.179717,-2.661602,-0.076563,-0.061755,-0.021299,-0.055265,0.73205078,0.00060242,0.00016142
25.630001,0.021000,1.708984,2.563477,1.647949,-0.111694,-0.000244,0.998657,1.708984,-0.118682,-2.664095,0.013920,-0.007025,-0.064248,0.078168,0.73205078,0.00060242,0.00016142
25.651001,0.021000,1.708984,2.685547,1.586914,-0.112915,0.000854,0.998535,1.708984,-0.118682,-2.666587,-0.048720,-0.038216,-0.009517,-0.039203,0.73205078,0.00060242,0.00016142
25.672001,0.021000,1.647949,2.441406,1.708984,-0.111694,0.000610,0.997925,1.647949,-0.179717,-2.670361,-0.034826,-0.036745,-0.041990,0.007164,0.73205078,0.00060242,0.00016142
25.693001,0.021000,1.586914,2.685547,1.525879,-0.112061,-0.000122,0.997681,1.586914,-0.240752,-2.675417,0.006967,-0.006101,-0.041801,0.048768,0.73205078,0.00060242,0.00016142
25.714001,0.021000,1.647949,2.563477,1.525879,-0.111450,0.000122,0.997192,1.647949,-0.179717,-2.679191,-0.006970,-0.007749,-0.009875,0.002904,0.73205078,0.00060242,0.00016142
25.735001,0.021000,1.647949,2.685547,1.525879,-0.110474,0.001221,0.996948,1.647949,-0.179717,-2.682966,-0.069728,-0.054132,-0.011523,-0.058206,0.73205078,0.00060242,0.00016142
25.756001,0.021000,1.708984,2.746582,1.586914,-0.112793,0.000122,0.998291,1.708984,-0.118682,-2.685458,-0.006962,-0.020269,-0.056625,0.049663,0.73205078,0.00060242,0.00016142
25.777000,0.021000,1.708984,2.624512,1.464844,-0.112305,0.000610,0.997437,1.708984,-0.118682,-2.687950,-0.034840,-0.031604,-0.022761,-0.012079,0.73205078,0.00060242,0.00016142
25.798000,0.021000,1.708984,2.502441,1.647949,-0.112183,-0.000244,0.997803,1.708984,-0.118682,-2.690443,0.013931,0.001062,-0.034096,0.048027,0.73205078,0.00060242,0.00016142
25.819002,0.021000,1.708984,2.624512,1.647949,-0.111206,0.000732,0.997559,1.708984,-0.118682,-2.692935,-0.041808,-0.030989,-0.001430,-0.040378,0.73205078,0.00060242,0.00016142
25.840002,0.021000,1.586914,2.624512,1.525879,-0.111694,0.000244,0.997437,1.586914,-0.240752,-2.697991,-0.013937,-0.019861,-0.036045,0.022108,0.73205078,0.00060242,0.00016142
25.861002,0.021000,1.647949,2.807617,1.525879,-0.111572,-0.000122,0.997803,1.647949,-0.179717,-2.701765,0.006966,-0.001233,-0.023635,0.030601,0.73205078,0.00060242,0.00016142
25.882002,0.021000,1.708984,2.624512,1.586914,-0.111938,0.000977,1.000366,1.708984,-0.118682,-2.704258,-0.055585,-0.041690,-0.003726,-0.051860,0.73205078,0.00060242,0.00016142
25.903002,0.021000,1.770020,2.563477,1.647949,-0.110718,0.001709,0.995361,1.770020,-0.057647,-2.705468,-0.097771,-0.083068,-0.042900,-0.054871,0.73205078,0.00060242,0.00016142
25.924002,0.021000,1.586914,2.563477,1.708984,-0.111206,0.001099,1.000122,1.586914,-0.240752,-2.710524,-0.062554,-0.069405,-0.088124,0.025570,0.73205078,0.00060242,0.00016142
25.945002,0.021000,1.770020,2.563477,1.586914,-0.112549,-0.000366,0.997559,1.770020,-0.057647,-2.711735,0.020901,-0.003621,-0.070616,0.091517,0.73205078,0.00060242,0.00016142
25.966002,0.021000,1.708984,2.563477,1.525879,-0.111084,0.000977,0.999756,1.708984,-0.118682,-2.714227,-0.055624,-0.042358,-0.006113,-0.049511,0.73205078,0.00060242,0.00016142
25.987001,0.021000,1.647949,2.624512,1.525879,-0.111206,0.000732,0.997559,1.647949,-0.179717,-2.718002,-0.041808,-0.042967,-0.046132,0.004323,0.73205078,0.00060242,0.00016142
26.008001,0.021000,1.708984,2.685547,1.464844,-0.113281,0.000122,0.999268,1.708984,-0.118682,-2.720494,-0.006955,-0.017272,-0.045459,0.038504,0.73205078,0.00060242,0.00016142
26.029001,0.021000,1.708984,2.563477,1.586914,-0.112793,0.000122,0.999634,1.708984,-0.118682,-2.722986,-0.006953,-0.010385,-0.019764,0.012812,0.73205078,0.00060242,0.00016142
